Rank1,Rank2,Rank3,Percentage
1.712,1.719,1.712,0.423
1.715,1.723,1.715,0.4235
1.719,1.73,1.719,0.424
1.723,1.743,1.723,0.4245
1.73,1.754,1.73,0.425
1.743,1.762,1.743,0.4255
1.754,1.769,1.754,0.426
1.762,1.771,1.762,0.4265
1.769,1.771,1.769,0.427
1.771,1.772,1.771,0.4275
1.771,1.775,1.771,0.428
1.772,1.775,1.772,0.4285
1.775,1.777,1.775,0.429
1.775,1.78,1.775,0.4295
1.777,1.785,1.777,0.43
1.778,1.789,1.778,0.4305
1.78,1.793,1.78,0.431
1.785,1.795,1.785,0.4315
1.789,1.812,1.789,0.432
1.793,1.813,1.793,0.4325
1.795,1.82,1.795,0.433
1.812,1.823,1.812,0.4335
1.813,1.826,1.813,0.434
1.82,1.826,1.82,0.4345
1.823,1.833,1.823,0.435
1.826,1.836,1.826,0.4355
1.826,1.838,1.826,0.436
1.833,1.871,1.833,0.4365
1.836,1.874,1.836,0.437
1.838,1.885,1.838,0.4375
1.871,1.885,1.871,0.438
1.874,1.888,1.874,0.4385
1.885,1.894,1.885,0.439
1.886,1.904,1.885,0.4395
1.888,1.913,1.888,0.44
1.89,1.917,1.89,0.4405
1.895,1.919,1.894,0.441
1.904,1.92,1.904,0.4415
1.913,1.921,1.913,0.442
1.917,1.93,1.917,0.4425
1.919,1.933,1.919,0.443
1.92,1.938,1.92,0.4435
1.921,1.94,1.921,0.444
1.93,1.953,1.93,0.4445
1.933,1.956,1.933,0.445
1.937,1.961,1.938,0.4455
1.94,1.975,1.94,0.446
1.952,1.995,1.953,0.4465
1.956,2.001,1.956,0.447
1.961,2.002,1.961,0.4475
1.975,2.012,1.975,0.448
1.995,2.012,1.995,0.4485
2.001,2.017,2.001,0.449
2.002,2.02,2.002,0.4495
2.012,2.021,2.012,0.45
2.012,2.024,2.012,0.4505
2.017,2.029,2.017,0.451
2.02,2.031,2.02,0.4515
2.021,2.031,2.021,0.452
2.024,2.046,2.024,0.4525
2.029,2.046,2.029,0.453
2.031,2.056,2.031,0.4535
2.031,2.068,2.031,0.454
2.046,2.074,2.046,0.4545
2.046,2.082,2.046,0.455
2.056,2.09,2.057,0.4555
2.068,2.092,2.068,0.456
2.074,2.094,2.074,0.4565
2.082,2.096,2.082,0.457
2.09,2.098,2.09,0.4575
2.092,2.101,2.092,0.458
2.094,2.101,2.094,0.4585
2.096,2.103,2.096,0.459
2.098,2.109,2.098,0.4595
2.101,2.123,2.101,0.46
2.101,2.134,2.101,0.4605
2.103,2.141,2.103,0.461
2.109,2.142,2.109,0.4615
2.123,2.173,2.123,0.462
2.134,2.188,2.134,0.4625
2.141,2.19,2.141,0.463
2.142,2.196,2.141,0.4635
2.173,2.199,2.173,0.464
2.188,2.2,2.188,0.4645
2.19,2.201,2.19,0.465
2.196,2.203,2.196,0.4655
2.199,2.207,2.199,0.466
2.2,2.223,2.2,0.4665
2.201,2.227,2.201,0.467
2.203,2.234,2.203,0.4675
2.207,2.239,2.207,0.468
2.223,2.256,2.223,0.4685
2.227,2.262,2.227,0.469
2.234,2.273,2.234,0.4695
2.239,2.277,2.239,0.47
2.256,2.279,2.256,0.4705
2.262,2.288,2.262,0.471
2.273,2.29,2.273,0.4715
2.277,2.316,2.277,0.472
2.279,2.318,2.279,0.4725
2.288,2.319,2.288,0.473
2.29,2.324,2.29,0.4735
2.317,2.328,2.317,0.474
2.318,2.339,2.318,0.4745
2.319,2.35,2.32,0.475
2.324,2.371,2.324,0.4755
2.328,2.374,2.328,0.476
2.338,2.387,2.339,0.4765
2.35,2.397,2.35,0.477
2.371,2.402,2.371,0.4775
2.374,2.404,2.374,0.478
2.387,2.415,2.387,0.4785
2.396,2.428,2.396,0.479
2.397,2.448,2.397,0.4795
2.402,2.454,2.402,0.48
2.404,2.46,2.404,0.4805
2.415,2.473,2.415,0.481
2.428,2.481,2.428,0.4815
2.437,2.485,2.437,0.482
2.448,2.512,2.448,0.4825
2.454,2.522,2.454,0.483
2.46,2.526,2.46,0.4835
2.473,2.534,2.473,0.484
2.481,2.537,2.481,0.4845
2.485,2.552,2.485,0.485
2.512,2.563,2.512,0.4855
2.522,2.573,2.522,0.486
2.526,2.574,2.526,0.4865
2.534,2.584,2.534,0.487
2.537,2.585,2.537,0.4875
2.552,2.585,2.552,0.488
2.563,2.588,2.563,0.4885
2.573,2.599,2.573,0.489
2.574,2.604,2.574,0.4895
2.584,2.619,2.584,0.49
2.585,2.619,2.585,0.4905
2.585,2.63,2.585,0.491
2.588,2.633,2.588,0.4915
2.599,2.648,2.599,0.492
2.604,2.651,2.604,0.4925
2.619,2.656,2.619,0.493
2.619,2.664,2.619,0.4935
2.63,2.67,2.63,0.494
2.633,2.678,2.633,0.4945
2.648,2.686,2.648,0.495
2.651,2.704,2.651,0.4955
2.656,2.716,2.656,0.496
2.664,2.716,2.664,0.4965
2.67,2.718,2.67,0.497
2.678,2.721,2.678,0.4975
2.686,2.74,2.686,0.498
2.705,2.744,2.705,0.4985
2.716,2.751,2.716,0.499
2.716,2.76,2.716,0.4995
2.718,2.788,2.718,0.5
2.721,2.793,2.721,0.5005
2.74,2.81,2.74,0.501
2.744,2.816,2.744,0.5015
2.751,2.825,2.751,0.502
2.76,2.825,2.76,0.5025
2.788,2.828,2.788,0.503
2.793,2.83,2.793,0.5035
2.81,2.839,2.811,0.504
2.816,2.839,2.816,0.5045
2.825,2.843,2.825,0.505
2.825,2.865,2.825,0.5055
2.828,2.868,2.828,0.506
2.83,2.874,2.83,0.5065
2.839,2.897,2.839,0.507
2.839,2.912,2.839,0.5075
2.843,2.929,2.843,0.508
2.865,2.938,2.865,0.5085
2.868,2.939,2.868,0.509
2.874,2.942,2.874,0.5095
2.897,2.949,2.897,0.51
2.897,2.956,2.897,0.5105
2.912,2.958,2.912,0.511
2.93,2.966,2.93,0.5115
2.938,2.971,2.938,0.512
2.939,2.972,2.939,0.5125
2.942,2.976,2.942,0.513
2.949,2.976,2.949,0.5135
2.956,2.979,2.956,0.514
2.957,2.981,2.957,0.5145
2.966,3.014,2.966,0.515
2.971,3.017,2.971,0.5155
2.972,3.021,2.972,0.516
2.976,3.041,2.976,0.5165
2.976,3.043,2.976,0.517
2.979,3.047,2.979,0.5175
2.981,3.054,2.981,0.518
3.014,3.055,3.014,0.5185
3.017,3.071,3.017,0.519
3.021,3.079,3.021,0.5195
3.041,3.083,3.041,0.52
3.043,3.084,3.043,0.5205
3.047,3.088,3.047,0.521
3.054,3.1,3.054,0.5215
3.055,3.141,3.055,0.522
3.071,3.161,3.071,0.5225
3.079,3.168,3.079,0.523
3.083,3.18,3.083,0.5235
3.084,3.197,3.084,0.524
3.088,3.2,3.088,0.5245
3.1,3.202,3.1,0.525
3.141,3.225,3.141,0.5255
3.154,3.226,3.154,0.526
3.161,3.227,3.161,0.5265
3.168,3.232,3.168,0.527
3.18,3.241,3.18,0.5275
3.197,3.249,3.197,0.528
3.2,3.251,3.2,0.5285
3.202,3.279,3.202,0.529
3.213,3.28,3.213,0.5295
3.225,3.285,3.225,0.53
3.226,3.291,3.226,0.5305
3.227,3.301,3.227,0.531
3.232,3.326,3.232,0.5315
3.241,3.366,3.241,0.532
3.249,3.368,3.249,0.5325
3.252,3.383,3.252,0.533
3.279,3.391,3.279,0.5335
3.28,3.406,3.28,0.534
3.285,3.458,3.285,0.5345
3.291,3.46,3.291,0.535
3.301,3.47,3.301,0.5355
3.326,3.481,3.326,0.536
3.367,3.482,3.367,0.5365
3.368,3.489,3.367,0.537
3.383,3.506,3.383,0.5375
3.391,3.52,3.391,0.538
3.406,3.522,3.406,0.5385
3.458,3.525,3.458,0.539
3.46,3.536,3.46,0.5395
3.462,3.554,3.462,0.54
3.47,3.554,3.47,0.5405
3.481,3.56,3.481,0.541
3.482,3.562,3.482,0.5415
3.489,3.565,3.489,0.542
3.506,3.573,3.506,0.5425
3.52,3.601,3.52,0.543
3.52,3.621,3.52,0.5435
3.522,3.623,3.522,0.544
3.525,3.626,3.525,0.5445
3.536,3.654,3.536,0.545
3.547,3.673,3.547,0.5455
3.554,3.688,3.554,0.546
3.554,3.69,3.554,0.5465
3.56,3.693,3.56,0.547
3.562,3.702,3.562,0.5475
3.565,3.731,3.565,0.548
3.573,3.732,3.573,0.5485
3.601,3.766,3.601,0.549
3.621,3.773,3.621,0.5495
3.623,3.803,3.623,0.55
3.626,3.805,3.626,0.5505
3.654,3.833,3.654,0.551
3.673,3.834,3.673,0.5515
3.688,3.85,3.688,0.552
3.69,3.865,3.69,0.5525
3.693,3.873,3.693,0.553
3.702,3.884,3.702,0.5535
3.731,3.889,3.731,0.554
3.732,3.899,3.732,0.5545
3.766,3.9,3.766,0.555
3.773,3.918,3.773,0.5555
3.803,3.956,3.803,0.556
3.805,3.978,3.805,0.5565
3.833,4.004,3.833,0.557
3.834,4.02,3.834,0.5575
3.85,4.029,3.85,0.558
3.865,4.047,3.865,0.5585
3.873,4.062,3.873,0.559
3.884,4.07,3.884,0.5595
3.888,4.089,3.888,0.56
3.899,4.106,3.899,0.5605
3.9,4.122,3.9,0.561
3.918,4.131,3.918,0.5615
3.956,4.138,3.956,0.562
3.978,4.142,3.978,0.5625
4.004,4.171,4.004,0.563
4.02,4.186,4.02,0.5635
4.029,4.199,4.029,0.564
4.048,4.226,4.047,0.5645
4.062,4.237,4.062,0.565
4.064,4.244,4.064,0.5655
4.07,4.251,4.07,0.566
4.089,4.257,4.089,0.5665
4.106,4.257,4.106,0.567
4.122,4.266,4.122,0.5675
4.128,4.272,4.127,0.568
4.131,4.282,4.131,0.5685
4.138,4.299,4.138,0.569
4.142,4.302,4.142,0.5695
4.171,4.316,4.171,0.57
4.186,4.319,4.186,0.5705
4.199,4.33,4.199,0.571
4.226,4.344,4.226,0.5715
4.237,4.358,4.237,0.572
4.244,4.362,4.244,0.5725
4.251,4.376,4.251,0.573
4.257,4.377,4.257,0.5735
4.257,4.382,4.257,0.574
4.266,4.41,4.266,0.5745
4.272,4.427,4.272,0.575
4.282,4.45,4.281,0.5755
4.292,4.456,4.292,0.576
4.299,4.459,4.299,0.5765
4.302,4.471,4.302,0.577
4.316,4.484,4.316,0.5775
4.319,4.52,4.319,0.578
4.33,4.543,4.33,0.5785
4.344,4.567,4.344,0.579
4.358,4.584,4.358,0.5795
4.362,4.624,4.362,0.58
4.376,4.643,4.376,0.5805
4.377,4.651,4.377,0.581
4.382,4.654,4.382,0.5815
4.41,4.681,4.41,0.582
4.427,4.685,4.427,0.5825
4.45,4.692,4.45,0.583
4.456,4.701,4.456,0.5835
4.459,4.704,4.459,0.584
4.471,4.709,4.471,0.5845
4.484,4.729,4.484,0.585
4.52,4.734,4.52,0.5855
4.525,4.736,4.525,0.586
4.543,4.736,4.543,0.5865
4.567,4.74,4.567,0.587
4.584,4.808,4.584,0.5875
4.624,4.814,4.624,0.588
4.642,4.825,4.643,0.5885
4.643,4.836,4.643,0.589
4.651,4.88,4.651,0.5895
4.654,4.911,4.654,0.59
4.681,4.94,4.67,0.5905
4.685,4.943,4.681,0.591
4.692,4.943,4.685,0.5915
4.701,4.945,4.692,0.592
4.704,4.946,4.701,0.5925
4.709,4.948,4.704,0.593
4.729,4.969,4.709,0.5935
4.73,4.989,4.729,0.594
4.734,4.996,4.73,0.5945
4.736,5.016,4.734,0.595
4.736,5.053,4.736,0.5955
4.74,5.094,4.736,0.596
4.758,5.119,4.74,0.5965
4.77,5.134,4.758,0.597
4.808,5.163,4.77,0.5975
4.814,5.164,4.808,0.598
4.819,5.173,4.814,0.5985
4.825,5.174,4.819,0.599
4.833,5.2,4.825,0.5995
4.836,5.27,4.833,0.6
4.88,5.288,4.836,0.6005
4.911,5.315,4.88,0.601
4.94,5.347,4.91,0.6015
4.943,5.348,4.94,0.602
4.943,5.348,4.943,0.6025
4.945,5.356,4.943,0.603
4.946,5.369,4.945,0.6035
4.948,5.406,4.946,0.604
4.969,5.407,4.948,0.6045
4.989,5.463,4.969,0.605
4.996,5.469,4.989,0.6055
5.016,5.474,4.996,0.606
5.053,5.505,5.016,0.6065
5.094,5.506,5.053,0.607
5.119,5.511,5.094,0.6075
5.134,5.516,5.119,0.608
5.163,5.527,5.134,0.6085
5.164,5.563,5.163,0.609
5.173,5.573,5.164,0.6095
5.174,5.603,5.173,0.61
5.2,5.618,5.174,0.6105
5.261,5.621,5.2,0.611
5.27,5.635,5.261,0.6115
5.287,5.672,5.27,0.612
5.288,5.706,5.287,0.6125
5.315,5.794,5.288,0.613
5.317,5.819,5.315,0.6135
5.347,5.831,5.317,0.614
5.348,5.835,5.347,0.6145
5.348,5.839,5.348,0.615
5.356,5.852,5.348,0.6155
5.369,5.872,5.356,0.616
5.4,5.941,5.369,0.6165
5.403,5.952,5.4,0.617
5.406,5.966,5.403,0.6175
5.407,5.975,5.406,0.618
5.463,5.982,5.407,0.6185
5.469,6.018,5.463,0.619
5.474,6.035,5.469,0.6195
5.505,6.066,5.474,0.62
5.506,6.086,5.505,0.6205
5.511,6.123,5.506,0.621
5.516,6.126,5.511,0.6215
5.527,6.127,5.516,0.622
5.563,6.134,5.527,0.6225
5.573,6.142,5.563,0.623
5.603,6.153,5.573,0.6235
5.618,6.153,5.603,0.624
5.621,6.161,5.618,0.6245
5.635,6.171,5.621,0.625
5.672,6.227,5.635,0.6255
5.706,6.269,5.672,0.626
5.794,6.273,5.706,0.6265
5.804,6.296,5.736,0.627
5.819,6.326,5.794,0.6275
5.831,6.331,5.804,0.628
5.835,6.355,5.819,0.6285
5.839,6.355,5.831,0.629
5.852,6.372,5.835,0.6295
5.872,6.413,5.839,0.63
5.885,6.437,5.852,0.6305
5.941,6.457,5.872,0.631
5.943,6.46,5.885,0.6315
5.95,6.479,5.941,0.632
5.952,6.486,5.943,0.6325
5.966,6.488,5.95,0.633
5.975,6.497,5.952,0.6335
5.982,6.501,5.966,0.634
6.018,6.507,5.975,0.6345
6.035,6.536,5.982,0.635
6.066,6.538,6.018,0.6355
6.086,6.579,6.035,0.636
6.104,6.615,6.066,0.6365
6.123,6.62,6.086,0.637
6.126,6.622,6.104,0.6375
6.127,6.625,6.123,0.638
6.134,6.626,6.126,0.6385
6.134,6.65,6.127,0.639
6.142,6.682,6.134,0.6395
6.153,6.723,6.134,0.64
6.153,6.751,6.142,0.6405
6.16,6.776,6.153,0.641
6.171,6.797,6.153,0.6415
6.227,6.835,6.16,0.642
6.265,6.84,6.171,0.6425
6.269,6.876,6.227,0.643
6.273,6.934,6.265,0.6435
6.274,6.951,6.269,0.644
6.296,6.956,6.273,0.6445
6.326,7.045,6.274,0.645
6.331,7.052,6.296,0.6455
6.355,7.061,6.326,0.646
6.355,7.118,6.331,0.6465
6.372,7.125,6.355,0.647
6.413,7.133,6.355,0.6475
6.437,7.134,6.372,0.648
6.457,7.163,6.413,0.6485
6.46,7.165,6.437,0.649
6.479,7.19,6.457,0.6495
6.486,7.238,6.46,0.65
6.488,7.256,6.479,0.6505
6.497,7.271,6.486,0.651
6.501,7.296,6.488,0.6515
6.507,7.305,6.497,0.652
6.536,7.337,6.501,0.6525
6.538,7.364,6.507,0.653
6.579,7.417,6.536,0.6535
6.615,7.42,6.538,0.654
6.616,7.439,6.579,0.6545
6.62,7.475,6.615,0.655
6.622,7.485,6.616,0.6555
6.625,7.5,6.617,0.656
6.626,7.519,6.62,0.6565
6.629,7.56,6.622,0.657
6.65,7.624,6.625,0.6575
6.682,7.663,6.626,0.658
6.723,7.677,6.629,0.6585
6.751,7.696,6.65,0.659
6.776,7.732,6.682,0.6595
6.797,7.753,6.723,0.66
6.835,7.835,6.751,0.6605
6.84,7.837,6.776,0.661
6.845,7.909,6.797,0.6615
6.876,7.962,6.835,0.662
6.879,7.967,6.84,0.6625
6.934,7.99,6.845,0.663
6.951,7.992,6.876,0.6635
6.956,8.022,6.879,0.664
7.021,8.023,6.934,0.6645
7.045,8.084,6.951,0.665
7.053,8.134,6.956,0.6655
7.061,8.16,7.021,0.666
7.118,8.204,7.045,0.6665
7.125,8.225,7.053,0.667
7.133,8.232,7.061,0.6675
7.134,8.242,7.118,0.668
7.163,8.245,7.125,0.6685
7.165,8.254,7.133,0.669
7.19,8.276,7.134,0.6695
7.238,8.32,7.163,0.67
7.256,8.399,7.165,0.6705
7.271,8.43,7.19,0.671
7.296,8.435,7.238,0.6715
7.305,8.446,7.256,0.672
7.321,8.456,7.271,0.6725
7.337,8.462,7.296,0.673
7.364,8.51,7.305,0.6735
7.417,8.518,7.321,0.674
7.42,8.567,7.337,0.6745
7.439,8.586,7.364,0.675
7.475,8.599,7.417,0.6755
7.485,8.617,7.42,0.676
7.5,8.62,7.439,0.6765
7.519,8.776,7.475,0.677
7.56,8.838,7.485,0.6775
7.624,8.872,7.5,0.678
7.663,8.926,7.519,0.6785
7.668,8.976,7.56,0.679
7.677,8.979,7.624,0.6795
7.696,9.021,7.663,0.68
7.732,9.079,7.668,0.6805
7.753,9.109,7.677,0.681
7.835,9.118,7.696,0.6815
7.837,9.247,7.732,0.682
7.909,9.248,7.753,0.6825
7.962,9.317,7.792,0.683
7.967,9.32,7.835,0.6835
7.99,9.442,7.837,0.684
7.992,9.476,7.909,0.6845
8.022,9.489,7.962,0.685
8.023,9.512,7.967,0.6855
8.084,9.641,7.99,0.686
8.134,9.654,7.992,0.6865
8.161,9.732,8.022,0.687
8.194,9.815,8.023,0.6875
8.204,9.817,8.084,0.688
8.215,9.872,8.134,0.6885
8.216,9.899,8.161,0.689
8.225,9.925,8.194,0.6895
8.232,10.021,8.204,0.69
8.242,10.032,8.215,0.6905
8.245,10.091,8.216,0.691
8.254,10.113,8.225,0.6915
8.272,10.153,8.232,0.692
8.276,10.162,8.242,0.6925
8.31,10.233,8.245,0.693
8.32,10.33,8.255,0.6935
8.361,10.352,8.272,0.694
8.399,10.356,8.276,0.6945
8.43,10.385,8.31,0.695
8.435,10.453,8.32,0.6955
8.446,10.517,8.361,0.696
8.456,10.567,8.399,0.6965
8.462,10.568,8.43,0.697
8.483,10.576,8.435,0.6975
8.51,10.582,8.446,0.698
8.518,10.645,8.455,0.6985
8.567,10.716,8.462,0.699
8.586,10.8,8.482,0.6995
8.599,10.866,8.483,0.7
8.617,10.898,8.51,0.7005
8.62,10.978,8.518,0.701
8.776,10.989,8.567,0.7015
8.838,11.028,8.586,0.702
8.854,11.064,8.599,0.7025
8.872,11.098,8.617,0.703
8.926,11.101,8.62,0.7035
8.946,11.164,8.776,0.704
8.976,11.302,8.838,0.7045
8.979,11.311,8.854,0.705
9.021,11.396,8.872,0.7055
9.079,11.437,8.926,0.706
9.109,11.542,8.946,0.7065
9.118,11.788,8.976,0.707
9.141,11.813,8.979,0.7075
9.247,11.829,9.021,0.708
9.248,11.892,9.079,0.7085
9.317,11.979,9.109,0.709
9.32,11.995,9.118,0.7095
9.442,12.077,9.141,0.71
9.475,12.193,9.247,0.7105
9.476,12.391,9.248,0.711
9.489,12.444,9.317,0.7115
9.504,12.581,9.32,0.712
9.512,12.587,9.442,0.7125
9.55,12.605,9.475,0.713
9.641,12.652,9.475,0.7135
9.654,12.686,9.488,0.714
9.732,12.75,9.504,0.7145
9.778,12.775,9.512,0.715
9.815,12.879,9.55,0.7155
9.817,12.996,9.641,0.716
9.857,13.003,9.654,0.7165
9.872,13.006,9.732,0.717
9.899,13.01,9.778,0.7175
9.925,13.164,9.815,0.718
10.02,13.184,9.817,0.7185
10.021,13.484,9.857,0.719
10.032,13.497,9.872,0.7195
10.091,13.635,9.899,0.72
10.093,13.895,9.925,0.7205
10.094,14.004,10.02,0.721
10.113,14.099,10.021,0.7215
10.116,14.162,10.032,0.722
10.153,14.217,10.091,0.7225
10.162,14.359,10.093,0.723
10.232,14.424,10.094,0.7235
10.279,14.493,10.113,0.724
10.279,14.509,10.116,0.7245
10.33,14.598,10.153,0.725
10.352,14.632,10.162,0.7255
10.356,14.664,10.232,0.726
10.385,14.768,10.279,0.7265
10.453,14.776,10.279,0.727
10.469,15.012,10.33,0.7275
10.517,15.137,10.352,0.728
10.53,15.24,10.356,0.7285
10.567,15.248,10.385,0.729
10.568,15.387,10.453,0.7295
10.576,15.599,10.469,0.73
10.582,15.646,10.517,0.7305
10.645,15.654,10.53,0.731
10.716,15.655,10.567,0.7315
10.736,15.691,10.568,0.732
10.8,15.693,10.576,0.7325
10.866,15.74,10.582,0.733
10.886,15.774,10.645,0.7335
10.898,15.799,10.716,0.734
10.978,15.969,10.736,0.7345
10.989,16.467,10.8,0.735
11.02,16.521,10.866,0.7355
11.028,16.56,10.886,0.736
11.064,16.585,10.898,0.7365
11.098,16.632,10.978,0.737
11.101,16.674,10.989,0.7375
11.113,16.717,11.02,0.738
11.164,16.792,11.028,0.7385
11.255,16.833,11.064,0.739
11.291,16.911,11.098,0.7395
11.302,17.187,11.101,0.74
11.311,17.312,11.113,0.7405
11.396,17.455,11.164,0.741
11.437,17.621,11.255,0.7415
11.449,17.887,11.291,0.742
11.542,17.895,11.302,0.7425
11.758,18.09,11.311,0.743
11.788,18.13,11.396,0.7435
11.813,18.17,11.437,0.744
11.829,18.308,11.449,0.7445
11.831,18.367,11.542,0.745
11.892,18.614,11.758,0.7455
11.896,18.839,11.788,0.746
11.979,18.855,11.813,0.7465
11.985,18.993,11.829,0.747
11.995,19.174,11.831,0.7475
12.077,19.385,11.877,0.748
12.138,19.423,11.892,0.7485
12.363,19.919,11.896,0.749
12.391,20.428,11.938,0.7495
12.444,20.445,11.979,0.75
12.581,20.546,11.985,0.7505
12.587,20.606,11.995,0.751
12.605,20.664,12.077,0.7515
12.612,20.832,12.138,0.752
12.625,20.884,12.2,0.7525
12.649,21.107,12.267,0.753
12.652,21.572,12.363,0.7535
12.686,22.042,12.391,0.754
12.775,22.143,12.444,0.7545
12.847,22.287,12.581,0.755
12.879,22.489,12.587,0.7555
12.879,22.608,12.605,0.756
12.996,22.771,12.625,0.7565
13.003,23.13,12.649,0.757
13.006,23.259,12.652,0.7575
13.144,23.274,12.686,0.758
13.16,23.485,12.729,0.7585
13.164,23.888,12.775,0.759
13.184,24.087,12.785,0.7595
13.203,24.362,12.847,0.76
13.33,24.609,12.879,0.7605
13.484,25.173,12.879,0.761
13.497,25.399,12.996,0.7615
13.631,25.684,13.003,0.762
13.635,25.853,13.006,0.7625
13.692,25.883,13.05,0.763
13.895,26.462,13.16,0.7635
13.902,27.103,13.164,0.764
14.004,27.519,13.184,0.7645
14.08,27.602,13.33,0.765
14.099,27.821,13.449,0.7655
14.113,28.344,13.484,0.766
14.162,28.465,13.497,0.7665
14.166,28.48,13.631,0.767
14.217,28.762,13.635,0.7675
14.277,28.825,13.692,0.768
14.3,29.188,13.895,0.7685
14.359,30.378,13.902,0.769
14.424,31.249,14.004,0.7695
14.466,31.34,14.08,0.77
14.493,32.161,14.099,0.7705
14.509,33.8,14.113,0.771
14.598,34.901,14.162,0.7715
14.616,34.928,14.166,0.772
14.632,34.946,14.216,0.7725
14.664,36.782,14.277,0.773
14.768,37.707,14.3,0.7735
14.776,37.961,14.359,0.774
15.012,40.54,14.424,0.7745
15.137,41.456,14.466,0.775
15.24,44.042,14.493,0.7755
15.248,45.967,14.509,0.776
15.387,46.024,14.598,0.7765
15.554,50.064,14.616,0.777
15.599,50.936,14.632,0.7775
15.646,51.039,14.664,0.778
15.654,57.447,14.679,0.7785
15.655,77.659,14.768,0.779
15.673,80.867,14.776,0.7795
15.691,335.944,15.012,0.78
15.693,335.944,15.137,0.7805
15.74,335.944,15.24,0.781
15.768,335.944,15.248,0.7815
15.774,335.944,15.307,0.782
15.799,335.944,15.387,0.7825
15.969,335.944,15.554,0.783
16.031,335.944,15.599,0.7835
16.467,335.944,15.646,0.784
16.497,335.944,15.654,0.7845
16.521,335.944,15.656,0.785
16.56,335.944,15.673,0.7855
16.583,335.944,15.691,0.786
16.585,335.944,15.693,0.7865
16.632,335.944,15.74,0.787
16.674,335.944,15.768,0.7875
16.682,335.944,15.774,0.788
16.717,335.944,15.799,0.7885
16.792,335.944,15.918,0.789
16.795,335.944,15.969,0.7895
16.833,335.944,15.971,0.79
16.911,335.944,16.031,0.7905
16.916,335.944,16.062,0.791
17.187,335.944,16.467,0.7915
17.298,335.944,16.497,0.792
17.312,335.944,16.521,0.7925
17.455,335.944,16.56,0.793
17.476,335.944,16.583,0.7935
17.611,335.944,16.585,0.794
17.621,335.944,16.632,0.7945
17.635,335.944,16.674,0.795
17.659,335.944,16.682,0.7955
17.887,335.944,16.717,0.796
17.895,335.944,16.792,0.7965
17.937,335.944,16.795,0.797
18.09,335.944,16.833,0.7975
18.13,335.944,16.911,0.798
18.17,335.944,16.916,0.7985
18.272,335.944,17.187,0.799
18.29,335.944,17.298,0.7995
18.308,335.944,17.312,0.8
18.367,335.944,17.455,0.8005
18.459,335.944,17.476,0.801
18.542,335.944,17.569,0.8015
18.548,335.944,17.611,0.802
18.6,335.944,17.621,0.8025
18.614,335.944,17.635,0.803
18.662,335.944,17.659,0.8035
18.839,335.944,17.669,0.804
18.855,335.944,17.887,0.8045
18.957,335.944,17.895,0.805
18.973,335.944,17.937,0.8055
18.993,335.944,18.09,0.806
19.006,335.944,18.13,0.8065
19.022,335.944,18.17,0.807
19.038,335.944,18.272,0.8075
19.174,335.944,18.29,0.808
19.197,335.944,18.308,0.8085
19.216,335.944,18.367,0.809
19.28,335.944,18.459,0.8095
19.385,335.944,18.542,0.81
19.423,335.944,18.548,0.8105
19.504,335.944,18.6,0.811
19.751,335.944,18.614,0.8115
19.875,335.944,18.662,0.812
19.919,335.944,18.839,0.8125
19.965,335.944,18.855,0.813
20.428,335.944,18.957,0.8135
20.445,335.944,18.973,0.814
20.448,335.944,18.993,0.8145
20.546,335.944,19.006,0.815
20.606,335.944,19.022,0.8155
20.634,335.944,19.038,0.816
20.664,335.944,19.174,0.8165
20.68,335.944,19.197,0.817
20.832,335.944,19.216,0.8175
20.884,335.944,19.28,0.818
21.08,335.944,19.385,0.8185
21.087,335.944,19.423,0.819
21.107,335.944,19.504,0.8195
21.122,335.944,19.751,0.82
21.173,335.944,19.875,0.8205
21.204,335.944,19.919,0.821
21.573,335.944,19.965,0.8215
21.701,335.944,20.069,0.822
22.042,335.944,20.428,0.8225
22.057,335.944,20.445,0.823
22.143,335.944,20.448,0.8235
22.287,335.944,20.464,0.824
22.489,335.944,20.478,0.8245
22.512,335.944,20.546,0.825
22.608,335.944,20.606,0.8255
22.771,335.944,20.634,0.826
22.826,335.944,20.664,0.8265
23.108,335.944,20.68,0.827
23.13,335.944,20.832,0.8275
23.259,335.944,20.884,0.828
23.274,335.944,21.08,0.8285
23.485,335.944,21.087,0.829
23.7,335.944,21.107,0.8295
23.749,335.944,21.122,0.83
23.833,335.944,21.173,0.8305
23.888,335.944,21.204,0.831
23.909,335.944,21.572,0.8315
24.076,335.944,21.701,0.832
24.087,335.944,21.762,0.8325
24.294,335.944,22.042,0.833
24.362,335.944,22.056,0.8335
24.444,335.944,22.143,0.834
24.609,335.944,22.287,0.8345
24.814,335.944,22.489,0.835
24.982,335.944,22.512,0.8355
25.058,335.944,22.608,0.836
25.169,335.944,22.771,0.8365
25.173,335.944,22.826,0.837
25.354,335.944,23.108,0.8375
25.366,335.944,23.13,0.838
25.399,335.944,23.259,0.8385
25.551,335.944,23.274,0.839
25.684,335.944,23.485,0.8395
25.853,335.944,23.7,0.84
25.883,335.944,23.749,0.8405
25.976,335.944,23.833,0.841
26.356,335.944,23.888,0.8415
26.375,335.944,23.898,0.842
26.462,335.944,23.909,0.8425
26.536,335.944,23.999,0.843
26.636,335.944,24.076,0.8435
26.756,335.944,24.087,0.844
26.851,335.944,24.294,0.8445
27.049,335.944,24.362,0.845
27.103,335.944,24.444,0.8455
27.108,335.944,24.609,0.846
