Rank1,Rank2,Rank3,Rank4,Percentage
3.716,0.819,0.21,0.06,0.34
3.722,0.82,0.212,0.06,0.3405
3.724,0.83,0.213,0.06,0.341
3.752,0.831,0.215,0.06,0.3415
3.76,0.832,0.216,0.06,0.342
3.77,0.835,0.216,0.061,0.3425
3.799,0.835,0.218,0.061,0.343
3.815,0.836,0.218,0.062,0.3435
3.822,0.837,0.219,0.062,0.344
3.862,0.841,0.22,0.063,0.3445
3.863,0.843,0.22,0.063,0.345
3.869,0.848,0.222,0.063,0.3455
3.871,0.851,0.222,0.063,0.346
3.875,0.853,0.223,0.063,0.3465
3.903,0.856,0.223,0.064,0.347
3.909,0.876,0.223,0.064,0.3475
3.924,0.878,0.223,0.064,0.348
3.93,0.883,0.225,0.064,0.3485
3.932,0.884,0.226,0.064,0.349
3.947,0.893,0.227,0.065,0.3495
3.959,0.896,0.228,0.065,0.35
3.974,0.902,0.229,0.066,0.3505
4.006,0.909,0.229,0.066,0.351
4.013,0.913,0.23,0.068,0.3515
4.018,0.916,0.231,0.068,0.352
4.024,0.919,0.234,0.068,0.3525
4.039,0.919,0.235,0.069,0.353
4.06,0.92,0.235,0.069,0.3535
4.069,0.922,0.236,0.069,0.354
4.095,0.925,0.236,0.069,0.3545
4.123,0.931,0.239,0.07,0.355
4.141,0.935,0.241,0.07,0.3555
4.142,0.947,0.243,0.071,0.356
4.172,0.95,0.244,0.071,0.3565
4.179,0.951,0.245,0.072,0.357
4.186,0.953,0.247,0.072,0.3575
4.192,0.953,0.25,0.072,0.358
4.198,0.955,0.252,0.073,0.3585
4.228,0.956,0.253,0.073,0.359
4.241,0.956,0.254,0.073,0.3595
4.25,0.956,0.255,0.074,0.36
4.276,0.96,0.256,0.074,0.3605
4.29,0.963,0.256,0.075,0.361
4.29,0.964,0.258,0.075,0.3615
4.313,0.966,0.258,0.076,0.362
4.316,0.974,0.258,0.077,0.3625
4.32,0.979,0.259,0.077,0.363
4.33,0.982,0.264,0.078,0.3635
4.34,0.982,0.265,0.078,0.364
4.341,0.983,0.265,0.079,0.3645
4.35,0.983,0.265,0.08,0.365
4.351,0.985,0.267,0.08,0.3655
4.44,0.993,0.268,0.08,0.366
4.453,1.0,0.269,0.08,0.3665
4.47,1.02,0.27,0.08,0.367
4.47,1.023,0.272,0.081,0.3675
4.494,1.031,0.275,0.081,0.368
4.525,1.035,0.277,0.082,0.3685
4.563,1.037,0.278,0.082,0.369
4.571,1.049,0.278,0.083,0.3695
4.579,1.052,0.279,0.083,0.37
4.593,1.055,0.28,0.084,0.3705
4.595,1.055,0.281,0.084,0.371
4.609,1.059,0.283,0.084,0.3715
4.617,1.063,0.284,0.085,0.372
4.626,1.071,0.285,0.086,0.3725
4.633,1.073,0.285,0.086,0.373
4.644,1.074,0.285,0.086,0.3735
4.656,1.077,0.286,0.086,0.374
4.658,1.085,0.286,0.086,0.3745
4.761,1.096,0.287,0.087,0.375
4.804,1.099,0.289,0.088,0.3755
4.828,1.101,0.29,0.088,0.376
4.828,1.107,0.291,0.089,0.3765
4.846,1.113,0.292,0.089,0.377
4.868,1.114,0.293,0.089,0.3775
4.92,1.116,0.296,0.089,0.378
4.954,1.116,0.296,0.089,0.3785
4.973,1.122,0.297,0.091,0.379
4.994,1.125,0.297,0.091,0.3795
4.995,1.132,0.298,0.092,0.38
5.006,1.137,0.3,0.092,0.3805
5.044,1.137,0.301,0.093,0.381
5.082,1.143,0.304,0.093,0.3815
5.089,1.157,0.305,0.093,0.382
5.104,1.158,0.307,0.094,0.3825
5.105,1.161,0.307,0.094,0.383
5.177,1.17,0.308,0.094,0.3835
5.202,1.171,0.309,0.094,0.384
5.205,1.173,0.309,0.095,0.3845
5.208,1.176,0.313,0.095,0.385
5.227,1.187,0.313,0.097,0.3855
5.275,1.188,0.316,0.097,0.386
5.28,1.194,0.316,0.098,0.3865
5.28,1.197,0.317,0.098,0.387
5.317,1.212,0.317,0.098,0.3875
5.319,1.215,0.317,0.099,0.388
5.339,1.217,0.317,0.099,0.3885
5.37,1.234,0.318,0.1,0.389
5.386,1.235,0.32,0.101,0.3895
5.409,1.245,0.323,0.102,0.39
5.427,1.25,0.323,0.102,0.3905
5.442,1.254,0.325,0.102,0.391
5.465,1.255,0.326,0.103,0.3915
5.505,1.265,0.327,0.103,0.392
5.508,1.267,0.329,0.103,0.3925
5.551,1.272,0.329,0.103,0.393
5.552,1.275,0.331,0.103,0.3935
5.556,1.277,0.332,0.104,0.394
5.601,1.284,0.332,0.104,0.3945
5.614,1.297,0.333,0.105,0.395
5.689,1.301,0.334,0.107,0.3955
5.698,1.307,0.334,0.109,0.396
5.7,1.308,0.339,0.109,0.3965
5.728,1.315,0.341,0.111,0.397
5.738,1.32,0.343,0.111,0.3975
5.745,1.321,0.345,0.111,0.398
5.811,1.327,0.347,0.111,0.3985
5.811,1.331,0.347,0.111,0.399
5.834,1.335,0.348,0.112,0.3995
5.842,1.337,0.349,0.113,0.4
5.852,1.337,0.35,0.113,0.4005
5.873,1.338,0.35,0.113,0.401
5.89,1.339,0.351,0.114,0.4015
5.912,1.342,0.351,0.115,0.402
5.948,1.35,0.353,0.115,0.4025
5.968,1.35,0.36,0.116,0.403
5.984,1.354,0.363,0.118,0.4035
5.985,1.364,0.365,0.119,0.404
6.012,1.367,0.366,0.119,0.4045
6.026,1.369,0.368,0.119,0.405
6.036,1.369,0.369,0.119,0.4055
6.046,1.373,0.371,0.12,0.406
6.092,1.384,0.372,0.122,0.4065
6.115,1.384,0.374,0.123,0.407
6.169,1.395,0.375,0.123,0.4075
6.17,1.408,0.376,0.125,0.408
6.172,1.412,0.392,0.125,0.4085
6.194,1.415,0.395,0.127,0.409
6.216,1.42,0.395,0.127,0.4095
6.262,1.423,0.396,0.128,0.41
6.268,1.425,0.399,0.129,0.4105
6.286,1.425,0.404,0.13,0.411
6.302,1.44,0.409,0.13,0.4115
6.371,1.44,0.409,0.13,0.412
6.394,1.449,0.41,0.131,0.4125
6.433,1.45,0.41,0.132,0.413
6.434,1.456,0.411,0.132,0.4135
6.448,1.463,0.411,0.133,0.414
6.491,1.466,0.415,0.133,0.4145
6.536,1.467,0.415,0.133,0.415
6.542,1.474,0.418,0.133,0.4155
6.557,1.482,0.418,0.134,0.416
6.611,1.491,0.419,0.134,0.4165
6.75,1.491,0.42,0.135,0.417
6.822,1.494,0.422,0.136,0.4175
6.827,1.496,0.428,0.137,0.418
6.873,1.497,0.43,0.138,0.4185
6.902,1.5,0.431,0.138,0.419
6.911,1.502,0.433,0.139,0.4195
6.928,1.514,0.435,0.14,0.42
6.956,1.531,0.436,0.141,0.4205
6.99,1.536,0.437,0.142,0.421
7.032,1.537,0.438,0.142,0.4215
7.054,1.542,0.439,0.143,0.422
7.063,1.551,0.44,0.144,0.4225
7.092,1.556,0.44,0.144,0.423
7.139,1.557,0.442,0.144,0.4235
7.308,1.561,0.444,0.144,0.424
7.394,1.567,0.446,0.144,0.4245
7.396,1.571,0.449,0.144,0.425
7.407,1.571,0.454,0.146,0.4255
7.418,1.587,0.455,0.146,0.426
7.419,1.589,0.455,0.146,0.4265
7.429,1.594,0.456,0.146,0.427
7.439,1.596,0.456,0.147,0.4275
7.442,1.602,0.459,0.147,0.428
7.531,1.615,0.461,0.147,0.4285
7.556,1.617,0.463,0.147,0.429
7.635,1.619,0.463,0.15,0.4295
7.676,1.622,0.464,0.152,0.43
7.683,1.622,0.465,0.154,0.4305
7.771,1.623,0.467,0.155,0.431
7.781,1.635,0.469,0.155,0.4315
7.783,1.637,0.474,0.156,0.432
7.804,1.645,0.474,0.156,0.4325
7.821,1.649,0.474,0.157,0.433
7.839,1.661,0.474,0.158,0.4335
7.845,1.666,0.476,0.159,0.434
7.848,1.671,0.48,0.16,0.4345
7.879,1.68,0.48,0.161,0.435
7.987,1.681,0.48,0.162,0.4355
8.023,1.682,0.481,0.163,0.436
8.025,1.683,0.485,0.164,0.4365
8.032,1.701,0.489,0.165,0.437
8.042,1.73,0.49,0.166,0.4375
8.107,1.731,0.491,0.167,0.438
8.154,1.733,0.491,0.169,0.4385
8.197,1.739,0.496,0.169,0.439
8.202,1.744,0.496,0.169,0.4395
8.203,1.746,0.508,0.17,0.44
8.259,1.756,0.508,0.17,0.4405
8.318,1.757,0.51,0.172,0.441
8.336,1.757,0.512,0.172,0.4415
8.347,1.761,0.516,0.173,0.442
8.393,1.763,0.516,0.173,0.4425
8.397,1.776,0.517,0.173,0.443
8.401,1.783,0.519,0.173,0.4435
8.404,1.796,0.521,0.175,0.444
8.409,1.801,0.522,0.175,0.4445
8.411,1.804,0.523,0.176,0.445
8.477,1.806,0.525,0.176,0.4455
8.486,1.811,0.526,0.177,0.446
8.515,1.813,0.53,0.177,0.4465
8.599,1.817,0.535,0.179,0.447
8.626,1.823,0.535,0.18,0.4475
8.689,1.834,0.545,0.18,0.448
8.69,1.836,0.551,0.181,0.4485
8.712,1.866,0.553,0.183,0.449
8.74,1.874,0.555,0.183,0.4495
8.78,1.881,0.557,0.185,0.45
8.795,1.885,0.558,0.187,0.4505
8.862,1.892,0.566,0.187,0.451
8.885,1.892,0.568,0.188,0.4515
8.924,1.906,0.571,0.19,0.452
8.947,1.922,0.574,0.19,0.4525
8.954,1.924,0.577,0.19,0.453
9.014,1.931,0.579,0.191,0.4535
9.014,1.948,0.583,0.191,0.454
9.029,1.948,0.585,0.192,0.4545
9.047,1.953,0.589,0.192,0.455
9.064,1.976,0.596,0.192,0.4555
9.14,1.982,0.605,0.192,0.456
9.149,1.984,0.606,0.195,0.4565
9.195,1.984,0.606,0.195,0.457
9.21,1.984,0.607,0.196,0.4575
9.261,1.985,0.608,0.196,0.458
9.27,1.988,0.612,0.198,0.4585
9.274,1.99,0.615,0.198,0.459
9.279,1.99,0.617,0.201,0.4595
9.305,2.014,0.619,0.203,0.46
9.31,2.02,0.624,0.203,0.4605
9.339,2.04,0.629,0.204,0.461
9.348,2.072,0.631,0.205,0.4615
9.372,2.076,0.631,0.207,0.462
9.421,2.078,0.634,0.208,0.4625
9.465,2.079,0.637,0.209,0.463
9.499,2.08,0.653,0.21,0.4635
9.548,2.085,0.657,0.211,0.464
9.607,2.086,0.661,0.213,0.4645
9.61,2.106,0.662,0.215,0.465
9.715,2.109,0.663,0.216,0.4655
9.737,2.136,0.665,0.216,0.466
9.742,2.156,0.667,0.216,0.4665
9.763,2.164,0.667,0.217,0.467
9.763,2.166,0.671,0.219,0.4675
9.768,2.168,0.672,0.22,0.468
9.794,2.172,0.677,0.22,0.4685
9.802,2.174,0.679,0.222,0.469
9.828,2.18,0.68,0.223,0.4695
9.828,2.199,0.681,0.223,0.47
9.843,2.211,0.683,0.225,0.4705
9.853,2.216,0.692,0.225,0.471
9.901,2.218,0.693,0.226,0.4715
9.91,2.229,0.694,0.228,0.472
9.979,2.237,0.694,0.229,0.4725
9.999,2.269,0.695,0.231,0.473
10.105,2.32,0.697,0.232,0.4735
10.113,2.343,0.697,0.236,0.474
10.142,2.353,0.697,0.236,0.4745
10.156,2.355,0.698,0.236,0.475
10.16,2.361,0.705,0.238,0.4755
10.254,2.369,0.707,0.241,0.476
10.32,2.378,0.709,0.241,0.4765
10.368,2.385,0.712,0.245,0.477
10.42,2.391,0.719,0.245,0.4775
10.43,2.409,0.719,0.247,0.478
10.504,2.414,0.725,0.249,0.4785
10.516,2.459,0.734,0.249,0.479
10.543,2.477,0.735,0.251,0.4795
10.547,2.494,0.737,0.251,0.48
10.574,2.497,0.738,0.253,0.4805
10.578,2.502,0.739,0.253,0.481
10.618,2.514,0.742,0.254,0.4815
10.682,2.52,0.745,0.255,0.482
10.684,2.526,0.747,0.255,0.4825
10.812,2.53,0.749,0.256,0.483
10.847,2.543,0.76,0.256,0.4835
10.931,2.547,0.762,0.258,0.484
11.002,2.57,0.763,0.261,0.4845
11.045,2.576,0.765,0.264,0.485
11.059,2.591,0.766,0.264,0.4855
11.073,2.597,0.771,0.264,0.486
11.078,2.609,0.776,0.265,0.4865
11.091,2.615,0.78,0.265,0.487
11.095,2.68,0.781,0.267,0.4875
11.115,2.688,0.783,0.268,0.488
11.157,2.701,0.8,0.272,0.4885
11.18,2.707,0.808,0.272,0.489
11.215,2.717,0.811,0.273,0.4895
11.217,2.738,0.815,0.273,0.49
11.226,2.744,0.818,0.273,0.4905
11.264,2.767,0.824,0.278,0.491
11.346,2.795,0.832,0.278,0.4915
11.367,2.805,0.832,0.279,0.492
11.387,2.825,0.835,0.279,0.4925
11.602,2.836,0.836,0.279,0.493
11.638,2.846,0.837,0.28,0.4935
11.662,2.865,0.839,0.28,0.494
11.706,2.872,0.841,0.281,0.4945
11.75,2.873,0.843,0.281,0.495
11.796,2.899,0.847,0.282,0.4955
11.838,2.9,0.852,0.282,0.496
11.864,2.922,0.863,0.284,0.4965
11.866,2.932,0.867,0.287,0.497
11.902,2.935,0.868,0.289,0.4975
11.945,2.948,0.873,0.29,0.498
12.06,2.95,0.878,0.291,0.4985
12.08,2.959,0.881,0.292,0.499
12.098,2.969,0.887,0.292,0.4995
12.113,2.985,0.893,0.294,0.5
12.116,3.0,0.895,0.294,0.5005
12.12,3.01,0.897,0.294,0.501
12.13,3.044,0.9,0.294,0.5015
12.205,3.052,0.902,0.295,0.502
12.218,3.056,0.905,0.297,0.5025
12.277,3.061,0.908,0.297,0.503
12.279,3.076,0.909,0.297,0.5035
12.487,3.084,0.914,0.306,0.504
12.555,3.087,0.915,0.306,0.5045
12.561,3.107,0.924,0.307,0.505
12.572,3.134,0.925,0.307,0.5055
12.574,3.149,0.927,0.308,0.506
12.581,3.163,0.931,0.309,0.5065
12.683,3.166,0.932,0.309,0.507
12.684,3.173,0.939,0.31,0.5075
12.688,3.177,0.94,0.317,0.508
12.739,3.188,0.942,0.317,0.5085
12.769,3.21,0.949,0.317,0.509
12.773,3.227,0.952,0.318,0.5095
12.844,3.232,0.958,0.318,0.51
12.87,3.266,0.963,0.32,0.5105
12.875,3.278,0.966,0.32,0.511
12.895,3.289,0.974,0.326,0.5115
12.951,3.293,0.975,0.326,0.512
12.984,3.297,0.976,0.329,0.5125
12.987,3.3,0.98,0.331,0.513
13.002,3.306,0.983,0.331,0.5135
13.049,3.315,0.986,0.332,0.514
13.089,3.316,0.996,0.335,0.5145
13.089,3.33,0.998,0.335,0.515
13.207,3.334,1.007,0.335,0.5155
13.274,3.337,1.007,0.339,0.516
13.338,3.339,1.007,0.339,0.5165
13.385,3.37,1.008,0.34,0.517
13.444,3.371,1.01,0.341,0.5175
13.481,3.382,1.011,0.345,0.518
13.483,3.385,1.011,0.345,0.5185
13.534,3.392,1.016,0.345,0.519
13.591,3.404,1.017,0.348,0.5195
13.609,3.418,1.023,0.35,0.52
13.628,3.424,1.026,0.35,0.5205
13.676,3.431,1.038,0.351,0.521
13.811,3.443,1.039,0.351,0.5215
13.85,3.451,1.039,0.353,0.522
13.881,3.464,1.048,0.354,0.5225
13.887,3.468,1.052,0.357,0.523
13.9,3.479,1.053,0.359,0.5235
14.011,3.485,1.061,0.366,0.524
14.021,3.522,1.067,0.368,0.5245
14.092,3.56,1.07,0.369,0.525
14.131,3.564,1.072,0.37,0.5255
14.155,3.565,1.089,0.371,0.526
14.168,3.583,1.09,0.373,0.5265
14.184,3.588,1.094,0.378,0.527
14.21,3.6,1.095,0.379,0.5275
14.257,3.609,1.104,0.381,0.528
14.368,3.61,1.105,0.381,0.5285
14.384,3.616,1.114,0.383,0.529
14.436,3.634,1.115,0.388,0.5295
14.463,3.635,1.118,0.39,0.53
14.535,3.668,1.127,0.391,0.5305
14.542,3.697,1.128,0.392,0.531
14.546,3.701,1.128,0.393,0.5315
14.646,3.71,1.131,0.395,0.532
14.686,3.718,1.131,0.396,0.5325
14.832,3.75,1.132,0.398,0.533
14.857,3.762,1.134,0.399,0.5335
15.086,3.767,1.135,0.4,0.534
15.152,3.783,1.135,0.401,0.5345
15.31,3.79,1.142,0.404,0.535
15.316,3.797,1.144,0.404,0.5355
15.331,3.813,1.147,0.404,0.536
15.374,3.822,1.161,0.407,0.5365
15.427,3.838,1.162,0.411,0.537
15.482,3.848,1.163,0.411,0.5375
15.484,3.851,1.167,0.413,0.538
15.503,3.877,1.168,0.416,0.5385
15.531,3.885,1.17,0.419,0.539
15.532,3.89,1.172,0.419,0.5395
15.552,3.918,1.174,0.42,0.54
15.58,3.928,1.175,0.421,0.5405
15.589,3.946,1.176,0.422,0.541
15.639,3.951,1.191,0.424,0.5415
15.937,3.968,1.201,0.424,0.542
16.02,3.975,1.202,0.426,0.5425
16.081,4.009,1.209,0.428,0.543
16.222,4.018,1.212,0.431,0.5435
16.258,4.024,1.22,0.432,0.544
16.336,4.026,1.22,0.433,0.5445
16.34,4.039,1.229,0.435,0.545
16.401,4.063,1.233,0.435,0.5455
16.576,4.092,1.235,0.437,0.546
16.605,4.103,1.236,0.438,0.5465
16.62,4.109,1.24,0.439,0.547
16.773,4.116,1.249,0.444,0.5475
16.916,4.122,1.253,0.445,0.548
16.939,4.127,1.255,0.448,0.5485
16.991,4.129,1.256,0.449,0.549
17.076,4.163,1.258,0.449,0.5495
17.103,4.174,1.26,0.452,0.55
17.247,4.176,1.261,0.459,0.5505
17.307,4.19,1.263,0.463,0.551
17.361,4.2,1.265,0.464,0.5515
17.403,4.212,1.269,0.466,0.552
17.411,4.224,1.273,0.47,0.5525
17.423,4.239,1.276,0.47,0.553
17.534,4.248,1.285,0.474,0.5535
17.548,4.262,1.285,0.474,0.554
17.563,4.263,1.289,0.475,0.5545
17.694,4.27,1.29,0.477,0.555
17.771,4.286,1.309,0.48,0.5555
17.786,4.3,1.313,0.481,0.556
18.054,4.338,1.326,0.483,0.5565
18.148,4.357,1.327,0.485,0.557
18.164,4.36,1.334,0.487,0.5575
18.225,4.386,1.337,0.487,0.558
18.251,4.391,1.343,0.489,0.5585
18.288,4.416,1.344,0.491,0.559
18.368,4.424,1.353,0.491,0.5595
18.378,4.427,1.354,0.491,0.56
18.453,4.447,1.354,0.493,0.5605
18.564,4.498,1.354,0.494,0.561
18.593,4.504,1.375,0.496,0.5615
18.593,4.511,1.377,0.496,0.562
18.752,4.521,1.391,0.498,0.5625
18.773,4.523,1.393,0.499,0.563
18.897,4.544,1.393,0.502,0.5635
19.094,4.55,1.397,0.504,0.564
19.104,4.557,1.4,0.505,0.5645
19.116,4.612,1.402,0.508,0.565
19.277,4.68,1.411,0.51,0.5655
19.306,4.685,1.412,0.513,0.566
19.331,4.694,1.419,0.516,0.5665
19.352,4.707,1.42,0.517,0.567
19.439,4.731,1.428,0.52,0.5675
19.476,4.749,1.432,0.522,0.568
19.553,4.765,1.437,0.522,0.5685
19.558,4.768,1.441,0.522,0.569
19.693,4.822,1.444,0.523,0.5695
19.708,4.829,1.445,0.524,0.57
19.763,4.831,1.452,0.534,0.5705
19.804,4.84,1.453,0.535,0.571
19.885,4.842,1.459,0.535,0.5715
19.895,4.868,1.465,0.536,0.572
19.959,4.874,1.467,0.537,0.5725
20.027,4.881,1.478,0.539,0.573
20.052,4.918,1.484,0.541,0.5735
20.081,4.918,1.486,0.554,0.574
20.108,4.951,1.487,0.555,0.5745
20.11,4.969,1.493,0.555,0.575
20.11,4.981,1.5,0.558,0.5755
20.115,5.04,1.503,0.569,0.576
20.124,5.05,1.512,0.571,0.5765
20.214,5.107,1.512,0.577,0.577
20.28,5.152,1.513,0.581,0.5775
20.339,5.17,1.514,0.588,0.578
20.357,5.219,1.524,0.589,0.5785
20.388,5.222,1.525,0.593,0.579
20.776,5.227,1.527,0.593,0.5795
20.807,5.229,1.536,0.596,0.58
20.845,5.238,1.54,0.6,0.5805
20.903,5.252,1.541,0.609,0.581
20.928,5.26,1.552,0.61,0.5815
20.952,5.266,1.555,0.612,0.582
20.981,5.266,1.558,0.614,0.5825
21.136,5.274,1.567,0.615,0.583
21.292,5.308,1.568,0.618,0.5835
21.293,5.399,1.575,0.624,0.584
21.405,5.41,1.579,0.627,0.5845
21.503,5.412,1.584,0.632,0.585
21.506,5.428,1.584,0.637,0.5855
21.521,5.444,1.584,0.637,0.586
21.7,5.466,1.591,0.64,0.5865
21.701,5.466,1.603,0.642,0.587
21.713,5.482,1.627,0.642,0.5875
21.924,5.505,1.628,0.646,0.588
22.008,5.563,1.63,0.65,0.5885
22.03,5.598,1.646,0.654,0.589
22.158,5.603,1.646,0.655,0.5895
22.16,5.604,1.649,0.66,0.59
22.23,5.62,1.651,0.661,0.5905
22.334,5.656,1.656,0.668,0.591
22.54,5.706,1.659,0.677,0.5915
22.546,5.708,1.66,0.68,0.592
22.58,5.709,1.661,0.682,0.5925
22.935,5.824,1.662,0.683,0.593
23.01,5.831,1.663,0.686,0.5935
23.048,5.837,1.671,0.691,0.594
23.06,5.853,1.679,0.692,0.5945
23.1,5.888,1.684,0.693,0.595
23.147,5.923,1.684,0.694,0.5955
23.172,5.963,1.689,0.695,0.596
23.189,5.972,1.694,0.695,0.5965
23.648,5.973,1.702,0.697,0.597
24.183,5.992,1.703,0.698,0.5975
24.188,6.003,1.704,0.701,0.598
24.193,6.011,1.713,0.705,0.5985
24.228,6.033,1.715,0.706,0.599
24.271,6.05,1.718,0.709,0.5995
24.33,6.055,1.721,0.709,0.6
24.392,6.057,1.723,0.712,0.6005
24.473,6.074,1.724,0.713,0.601
24.492,6.077,1.732,0.714,0.6015
24.532,6.148,1.734,0.715,0.602
24.552,6.18,1.736,0.715,0.6025
24.572,6.189,1.739,0.718,0.603
24.578,6.196,1.745,0.72,0.6035
24.632,6.199,1.785,0.723,0.604
24.764,6.21,1.786,0.726,0.6045
24.989,6.269,1.795,0.727,0.605
25.024,6.337,1.801,0.728,0.6055
25.028,6.376,1.807,0.739,0.606
25.163,6.377,1.808,0.742,0.6065
25.235,6.384,1.813,0.743,0.607
25.34,6.398,1.817,0.744,0.6075
25.371,6.432,1.817,0.749,0.608
25.403,6.437,1.829,0.751,0.6085
25.428,6.461,1.829,0.758,0.609
25.456,6.464,1.83,0.765,0.6095
25.482,6.471,1.834,0.766,0.61
25.703,6.518,1.836,0.771,0.6105
25.796,6.57,1.84,0.78,0.611
25.914,6.584,1.849,0.783,0.6115
26.039,6.594,1.853,0.785,0.612
26.303,6.604,1.853,0.785,0.6125
26.392,6.64,1.879,0.792,0.613
26.422,6.66,1.884,0.793,0.6135
26.562,6.705,1.887,0.798,0.614
26.66,6.746,1.892,0.801,0.6145
26.691,6.808,1.9,0.803,0.615
26.712,6.853,1.902,0.814,0.6155
26.84,6.873,1.902,0.817,0.616
26.841,6.883,1.913,0.82,0.6165
26.902,6.888,1.923,0.824,0.617
26.969,6.898,1.924,0.827,0.6175
26.99,6.908,1.925,0.829,0.618
26.99,6.926,1.931,0.832,0.6185
27.017,6.96,1.94,0.833,0.619
27.168,7.064,1.949,0.835,0.6195
27.298,7.087,1.952,0.837,0.62
27.338,7.089,1.96,0.839,0.6205
27.353,7.149,1.966,0.839,0.621
27.398,7.175,1.969,0.841,0.6215
27.41,7.182,1.974,0.845,0.622
27.433,7.248,1.981,0.845,0.6225
27.517,7.281,1.985,0.846,0.623
27.537,7.297,1.986,0.847,0.6235
27.825,7.301,2.003,0.849,0.624
28.13,7.313,2.006,0.873,0.6245
28.131,7.399,2.006,0.874,0.625
28.217,7.402,2.028,0.879,0.6255
28.248,7.41,2.074,0.887,0.626
28.278,7.413,2.101,0.898,0.6265
28.317,7.437,2.102,0.9,0.627
28.57,7.479,2.113,0.902,0.6275
28.894,7.568,2.12,0.905,0.628
28.994,7.57,2.139,0.907,0.6285
29.029,7.591,2.15,0.908,0.629
29.095,7.614,2.164,0.908,0.6295
29.172,7.614,2.177,0.91,0.63
29.543,7.619,2.177,0.91,0.6305
29.586,7.646,2.177,0.918,0.631
29.598,7.731,2.187,0.925,0.6315
29.761,7.741,2.193,0.938,0.632
29.796,7.751,2.216,0.944,0.6325
29.864,7.757,2.219,0.949,0.633
29.868,7.798,2.239,0.952,0.6335
30.009,7.821,2.24,0.959,0.634
30.058,7.862,2.245,0.96,0.6345
30.117,7.938,2.252,0.963,0.635
30.19,7.955,2.259,0.967,0.6355
30.347,7.976,2.266,0.973,0.636
30.499,8.023,2.266,0.976,0.6365
30.912,8.032,2.267,0.981,0.637
31.135,8.076,2.335,0.986,0.6375
31.27,8.117,2.351,0.986,0.638
31.292,8.121,2.367,0.991,0.6385
31.734,8.14,2.374,1.011,0.639
31.739,8.148,2.38,1.011,0.6395
31.76,8.163,2.399,1.012,0.64
31.849,8.164,2.417,1.013,0.6405
31.977,8.186,2.421,1.016,0.641
32.145,8.258,2.428,1.017,0.6415
32.473,8.26,2.447,1.024,0.642
32.579,8.268,2.455,1.03,0.6425
32.692,8.284,2.475,1.034,0.643
32.764,8.345,2.483,1.036,0.6435
32.79,8.386,2.495,1.037,0.644
32.913,8.427,2.497,1.038,0.6445
32.945,8.445,2.513,1.044,0.645
33.301,8.473,2.516,1.052,0.6455
33.345,8.489,2.539,1.056,0.646
33.65,8.565,2.578,1.062,0.6465
33.677,8.59,2.59,1.068,0.647
33.734,8.597,2.594,1.075,0.6475
33.744,8.659,2.605,1.075,0.648
33.98,8.686,2.627,1.078,0.6485
34.246,8.708,2.629,1.086,0.649
34.253,8.715,2.632,1.089,0.6495
34.317,8.801,2.645,1.097,0.65
34.431,8.836,2.648,1.115,0.6505
34.507,8.87,2.656,1.12,0.651
34.549,8.922,2.659,1.132,0.6515
34.6,8.986,2.671,1.132,0.652
35.01,9.083,2.673,1.137,0.6525
35.016,9.133,2.708,1.142,0.653
35.026,9.173,2.731,1.142,0.6535
35.038,9.191,2.737,1.144,0.654
35.202,9.222,2.755,1.147,0.6545
35.321,9.256,2.756,1.162,0.655
35.356,9.261,2.795,1.167,0.6555
35.555,9.275,2.821,1.168,0.656
35.574,9.281,2.827,1.17,0.6565
35.577,9.402,2.837,1.195,0.657
35.586,9.413,2.84,1.212,0.6575
35.594,9.425,2.849,1.212,0.658
35.711,9.458,2.9,1.214,0.6585
35.729,9.486,2.903,1.214,0.659
35.977,9.498,2.905,1.218,0.6595
36.106,9.543,2.911,1.228,0.66
36.235,9.545,2.93,1.236,0.6605
36.405,9.608,2.945,1.245,0.661
36.688,9.643,2.945,1.249,0.6615
36.833,9.684,2.948,1.259,0.662
36.943,9.684,2.948,1.26,0.6625
36.982,9.723,2.956,1.265,0.663
37.033,9.739,2.959,1.265,0.6635
37.152,9.806,2.959,1.268,0.664
37.229,9.868,2.984,1.271,0.6645
37.242,9.88,2.999,1.273,0.665
37.505,9.915,3.021,1.276,0.6655
37.851,9.945,3.077,1.282,0.666
37.857,9.971,3.09,1.29,0.6665
37.869,9.996,3.092,1.292,0.667
38.205,10.052,3.112,1.306,0.6675
38.275,10.099,3.157,1.319,0.668
38.386,10.127,3.161,1.322,0.6685
38.394,10.165,3.166,1.326,0.669
38.43,10.17,3.167,1.327,0.6695
38.464,10.18,3.172,1.329,0.67
38.538,10.247,3.22,1.332,0.6705
38.567,10.377,3.225,1.332,0.671
38.609,10.388,3.293,1.337,0.6715
38.663,10.408,3.317,1.343,0.672
38.784,10.436,3.323,1.353,0.6725
38.972,10.447,3.35,1.354,0.673
38.986,10.466,3.352,1.378,0.6735
39.298,10.473,3.37,1.393,0.674
39.515,10.5,3.394,1.4,0.6745
39.625,10.52,3.419,1.412,0.675
39.638,10.535,3.423,1.413,0.6755
39.674,10.569,3.44,1.42,0.676
39.845,10.587,3.449,1.429,0.6765
39.869,10.621,3.459,1.43,0.677
39.915,10.655,3.503,1.442,0.6775
39.963,10.726,3.516,1.458,0.678
40.113,10.737,3.526,1.461,0.6785
40.45,10.812,3.531,1.466,0.679
40.515,10.874,3.539,1.47,0.6795
40.685,10.888,3.54,1.472,0.68
